timestamp,source_ip,source_port,destination_ip,destination_port,l4_proto,l2_proto,l7_proto
1716824079.123011,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123011,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123425,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123506,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123503,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123705,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123717,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123868,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.123927,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.124049,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.12493,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12493,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12493,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12493,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12498,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12498,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12498,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12498,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125009,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125009,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125009,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125009,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125009,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125048,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125046,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125143,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125143,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125143,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125143,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12518,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12521,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125255,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.125263,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125263,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125263,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125263,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125263,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125306,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125306,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125306,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125306,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12535,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125364,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.125395,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125395,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125395,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.125446,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.126031,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126031,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126031,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126031,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126086,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126126,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126126,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126126,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126126,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126137,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.12615,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12615,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12615,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12615,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12621,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12621,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12621,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12621,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126262,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126301,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126301,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126301,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126301,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126301,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126328,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126328,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126328,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126328,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126373,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126373,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126373,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126373,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126373,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.1264,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.126514,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.126779,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126779,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126779,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126779,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126829,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126829,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126829,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126829,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12686,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12686,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12686,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12686,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126895,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126895,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126895,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126895,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126926,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126926,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126926,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126926,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.126958,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.127073,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.128044,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.12836,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.132818,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.142852,157.240.3.20,443,192.168.1.66,60122,TCP,2048,nil
1716824079.152848,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.170704,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824079.170766,192.168.1.66,59634,3.232.83.2,443,TCP,2048,nil
1716824079.171163,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.171522,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.176887,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.176887,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.177107,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.17786,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.178159,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.17916,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.17916,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.17916,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.17916,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.179296,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.179508,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.179592,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179592,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179592,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179592,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179647,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179694,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179694,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179694,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179694,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179719,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179719,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179719,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179719,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179773,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179773,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179773,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179773,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179927,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179927,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179927,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179927,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179935,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.179988,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.18002,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180118,192.168.1.254,51211,239.255.255.250,1900,UDP,2048,nil
1716824079.180206,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.180363,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180363,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180363,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180363,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180424,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180464,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180464,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.180619,192.168.1.66,50886,157.240.3.29,443,UDP,2048,nil
1716824079.186715,192.168.1.66,60122,157.240.3.20,443,TCP,2048,nil
1716824079.186902,157.240.3.20,443,192.168.1.66,60126,TCP,2048,nil
1716824079.194996,157.240.3.29,443,192.168.1.66,50886,UDP,2048,nil
1716824079.201914,192.168.1.66,60071,18.172.185.116,443,TCP,2048,nil
1716824079.204917,18.172.185.116,443,192.168.1.66,60071,TCP,2048,nil
1716824079.205889,157.240.3.20,443,192.168.1.66,60126,TCP,2048,nil
1716824079.205889,157.240.3.20,443,192.168.1.66,60126,TCP,2048,nil
1716824079.224949,157.240.3.20,443,192.168.1.66,60126,TCP,2048,nil
1716824079.225027,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.227653,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.227686,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.227945,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228055,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228237,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228424,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228513,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228729,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228811,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228908,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
1716824079.228922,192.168.1.66,60126,157.240.3.20,443,TCP,2048,nil
